baby_id,combined_time,date,time,total_sleep_min
baby_1,"12/28/21, 6:00 PM",12/28/21, 6:00 PM,680
baby_1,"12/28/21, 10:35 AM",12/28/21, 10:35 AM,109
baby_1,"12/27/21, 7:08 PM",12/27/21, 7:08 PM,651
baby_1,"12/27/21, 10:03 AM",12/27/21, 10:03 AM,123
baby_1,"12/26/21, 10:56 AM",12/26/21, 10:56 AM,1144
baby_1,"12/25/21, 12:28 PM",12/25/21, 12:28 PM,98
baby_1,"12/24/21, 7:22 PM",12/24/21, 7:22 PM,1025
baby_1,"12/24/21, 9:42 AM",12/24/21, 9:42 AM,72
baby_1,"12/23/21, 7:11 PM",12/23/21, 7:11 PM,593
baby_1,"12/23/21, 9:45 AM",12/23/21, 9:45 AM,78
baby_1,"12/22/21, 7:21 PM",12/22/21, 7:21 PM,650
baby_1,"12/22/21, 9:56 AM",12/22/21, 9:56 AM,146
baby_1,"12/21/21, 6:41 PM",12/21/21, 6:41 PM,589
baby_1,"12/21/21, 10:05 AM",12/21/21, 10:05 AM,89
baby_1,"12/20/21, 7:09 PM",12/20/21, 7:09 PM,656
baby_1,"12/20/21, 9:40 AM",12/20/21, 9:40 AM,141
baby_1,"12/19/21, 8:07 PM",12/19/21, 8:07 PM,815
baby_1,"12/19/21, 10:59 AM",12/19/21, 10:59 AM,178
baby_1,"12/18/21, 6:25 PM",12/18/21, 6:25 PM,696
baby_1,"12/18/21, 10:21 AM",12/18/21, 10:21 AM,104
baby_1,"12/17/21, 4:35 PM",12/17/21, 4:35 PM,804
baby_1,"12/17/21, 9:42 AM",12/17/21, 9:42 AM,52
baby_1,"12/16/21, 6:30 PM",12/16/21, 6:30 PM,0
baby_1,"12/16/21, 9:46 AM",12/16/21, 9:46 AM,93
baby_1,"12/15/21, 9:49 AM",12/15/21, 9:49 AM,107
baby_1,"12/14/21, 6:40 PM",12/14/21, 6:40 PM,642
baby_1,"12/14/21, 9:43 AM",12/14/21, 9:43 AM,113
baby_1,"12/13/21, 6:09 PM",12/13/21, 6:09 PM,696
baby_1,"12/13/21, 9:56 AM",12/13/21, 9:56 AM,135
baby_1,"12/12/21, 7:01 PM",12/12/21, 7:01 PM,633
baby_1,"12/12/21, 9:08 AM",12/12/21, 9:08 AM,89
baby_1,"12/11/21, 6:53 PM",12/11/21, 6:53 PM,586
baby_1,"12/11/21, 9:42 AM",12/11/21, 9:42 AM,90
baby_1,"12/10/21, 5:52 PM",12/10/21, 5:52 PM,667
baby_1,"12/10/21, 9:31 AM",12/10/21, 9:31 AM,95
baby_1,"12/9/21, 6:54 PM",12/9/21, 6:54 PM,636
baby_1,"12/9/21, 9:20 AM",12/9/21, 9:20 AM,148
baby_1,"12/8/21, 6:43 PM",12/8/21, 6:43 PM,657
baby_1,"12/8/21, 12:43 PM",12/8/21, 12:43 PM,78
baby_1,"12/7/21, 7:11 PM",12/7/21, 7:11 PM,618
baby_1,"12/7/21, 10:28 AM",12/7/21, 10:28 AM,142
baby_1,"12/6/21, 10:36 AM",12/6/21, 10:36 AM,153
baby_1,"12/5/21, 8:30 PM",12/5/21, 8:30 PM,497
baby_1,"12/5/21, 11:45 AM",12/5/21, 11:45 AM,64
baby_1,"12/4/21, 5:25 PM",12/4/21, 5:25 PM,724
baby_1,"12/4/21, 9:08 AM",12/4/21, 9:08 AM,77
baby_1,"12/3/21, 8:41 PM",12/3/21, 8:41 PM,554
baby_1,"12/3/21, 11:11 AM",12/3/21, 11:11 AM,81
baby_1,"12/2/21, 9:32 PM",12/2/21, 9:32 PM,477
baby_1,"12/2/21, 9:36 AM",12/2/21, 9:36 AM,105
baby_1,"12/1/21, 7:32 PM",12/1/21, 7:32 PM,600
baby_1,"12/1/21, 9:36 AM",12/1/21, 9:36 AM,133
baby_1,"11/30/21, 6:23 PM",11/30/21, 6:23 PM,654
baby_1,"11/30/21, 9:39 AM",11/30/21, 9:39 AM,139
baby_1,"11/29/21, 7:22 PM",11/29/21, 7:22 PM,585
baby_1,"11/29/21, 9:39 AM",11/29/21, 9:39 AM,132
baby_1,"11/28/21, 6:21 PM",11/28/21, 6:21 PM,656
baby_1,"11/28/21, 9:33 AM",11/28/21, 9:33 AM,142
baby_1,"11/27/21, 7:23 PM",11/27/21, 7:23 PM,613
baby_1,"11/27/21, 9:21 AM",11/27/21, 9:21 AM,115
baby_1,"11/26/21, 6:26 PM",11/26/21, 6:26 PM,657
baby_1,"11/26/21, 8:55 AM",11/26/21, 8:55 AM,88
baby_1,"11/25/21, 8:19 PM",11/25/21, 8:19 PM,581
baby_1,"11/25/21, 10:52 AM",11/25/21, 10:52 AM,58
baby_1,"11/24/21, 7:36 PM",11/24/21, 7:36 PM,556
baby_1,"11/24/21, 9:31 AM",11/24/21, 9:31 AM,130
baby_1,"11/23/21, 5:22 PM",11/23/21, 5:22 PM,702
baby_1,"11/23/21, 9:15 AM",11/23/21, 9:15 AM,125
baby_1,"11/22/21, 6:45 PM",11/22/21, 6:45 PM,600
baby_1,"11/22/21, 9:40 AM",11/22/21, 9:40 AM,81
baby_1,"11/21/21, 6:21 PM",11/21/21, 6:21 PM,679
baby_1,"11/21/21, 9:58 AM",11/21/21, 9:58 AM,89
baby_1,"11/20/21, 6:27 PM",11/20/21, 6:27 PM,606
baby_1,"11/20/21, 9:50 AM",11/20/21, 9:50 AM,96
baby_1,"11/19/21, 8:02 PM",11/19/21, 8:02 PM,613
baby_1,"11/19/21, 9:16 AM",11/19/21, 9:16 AM,114
baby_1,"11/18/21, 6:32 PM",11/18/21, 6:32 PM,607
baby_1,"11/18/21, 9:24 AM",11/18/21, 9:24 AM,129
baby_1,"11/17/21, 6:56 PM",11/17/21, 6:56 PM,25489
baby_1,"11/17/21, 9:20 AM",11/17/21, 9:20 AM,76
baby_1,"11/16/21, 6:03 PM",11/16/21, 6:03 PM,673
baby_1,"11/16/21, 9:24 AM",11/16/21, 9:24 AM,141
baby_1,"11/15/21, 6:37 PM",11/15/21, 6:37 PM,591
baby_1,"11/15/21, 10:11 AM",11/15/21, 10:11 AM,132
baby_1,"11/14/21, 6:17 PM",11/14/21, 6:17 PM,657
baby_1,"11/14/21, 9:27 AM",11/14/21, 9:27 AM,109
baby_1,"11/13/21, 9:38 AM",11/13/21, 9:38 AM,91
baby_1,"11/12/21, 6:14 PM",11/12/21, 6:14 PM,624
baby_1,"11/12/21, 9:46 AM",11/12/21, 9:46 AM,107
baby_1,"11/11/21, 6:12 PM",11/11/21, 6:12 PM,651
baby_1,"11/11/21, 9:58 AM",11/11/21, 9:58 AM,81
baby_1,"11/10/21, 6:54 PM",11/10/21, 6:54 PM,613
baby_1,"11/10/21, 9:40 AM",11/10/21, 9:40 AM,133
baby_1,"11/9/21, 5:40 PM",11/9/21, 5:40 PM,660
baby_1,"11/9/21, 9:48 AM",11/9/21, 9:48 AM,133
baby_1,"11/8/21, 7:35 PM",11/8/21, 7:35 PM,563
baby_1,"11/8/21, 9:27 AM",11/8/21, 9:27 AM,104
baby_1,"11/7/21, 6:49 PM",11/7/21, 6:49 PM,567
baby_1,"11/7/21, 10:17 AM",11/7/21, 10:17 AM,92
baby_1,"11/6/21, 7:57 PM",11/6/21, 7:57 PM,543
baby_1,"11/6/21, 10:30 AM",11/6/21, 10:30 AM,82
baby_1,"11/5/21, 5:55 PM",11/5/21, 5:55 PM,692
baby_1,"11/5/21, 9:19 AM",11/5/21, 9:19 AM,131
baby_1,"11/4/21, 7:13 PM",11/4/21, 7:13 PM,558
baby_1,"11/4/21, 9:46 AM",11/4/21, 9:46 AM,120
baby_1,"11/3/21, 6:26 PM",11/3/21, 6:26 PM,620
baby_1,"11/3/21, 10:09 AM",11/3/21, 10:09 AM,100
baby_1,"11/2/21, 5:39 PM",11/2/21, 5:39 PM,717
baby_1,"11/2/21, 10:00 AM",11/2/21, 10:00 AM,66
baby_1,"11/1/21, 6:11 PM",11/1/21, 6:11 PM,709
baby_1,"11/1/21, 10:14 AM",11/1/21, 10:14 AM,119
baby_1,"10/31/21, 7:05 PM",10/31/21, 7:05 PM,655
baby_1,"10/31/21, 9:33 AM",10/31/21, 9:33 AM,129
baby_1,"10/30/21, 8:38 PM",10/30/21, 8:38 PM,534
baby_1,"10/30/21, 9:30 AM",10/30/21, 9:30 AM,80
baby_1,"10/29/21, 7:49 PM",10/29/21, 7:49 PM,612
baby_1,"10/29/21, 9:16 AM",10/29/21, 9:16 AM,76
baby_1,"10/28/21, 6:12 PM",10/28/21, 6:12 PM,633
baby_1,"10/28/21, 9:59 AM",10/28/21, 9:59 AM,83
baby_1,"10/27/21, 6:22 PM",10/27/21, 6:22 PM,669
baby_1,"10/27/21, 9:34 AM",10/27/21, 9:34 AM,103
baby_1,"10/26/21, 6:05 PM",10/26/21, 6:05 PM,666
baby_1,"10/26/21, 9:34 AM",10/26/21, 9:34 AM,80
baby_1,"10/25/21, 7:03 PM",10/25/21, 7:03 PM,600
baby_1,"10/25/21, 9:41 AM",10/25/21, 9:41 AM,136
baby_1,"10/24/21, 6:19 PM",10/24/21, 6:19 PM,633
baby_1,"10/24/21, 11:10 AM",10/24/21, 11:10 AM,58
baby_1,"10/23/21, 7:16 PM",10/23/21, 7:16 PM,594
baby_1,"10/23/21, 10:51 AM",10/23/21, 10:51 AM,49
baby_1,"10/22/21, 6:34 PM",10/22/21, 6:34 PM,695
baby_1,"10/22/21, 9:21 AM",10/22/21, 9:21 AM,78
baby_1,"10/21/21, 5:50 PM",10/21/21, 5:50 PM,641
baby_1,"10/21/21, 9:38 AM",10/21/21, 9:38 AM,111
baby_1,"10/20/21, 6:02 PM",10/20/21, 6:02 PM,704
baby_1,"10/20/21, 9:22 AM",10/20/21, 9:22 AM,102
baby_1,"10/19/21, 6:32 PM",10/19/21, 6:32 PM,650
baby_1,"10/19/21, 9:34 AM",10/19/21, 9:34 AM,108
baby_1,"10/18/21, 6:49 PM",10/18/21, 6:49 PM,634
baby_1,"10/18/21, 9:47 AM",10/18/21, 9:47 AM,124
baby_1,"10/17/21, 6:09 PM",10/17/21, 6:09 PM,656
baby_1,"10/17/21, 8:37 AM",10/17/21, 8:37 AM,101
baby_1,"10/16/21, 6:28 PM",10/16/21, 6:28 PM,602
baby_1,"10/16/21, 9:19 AM",10/16/21, 9:19 AM,100
baby_1,"10/15/21, 6:08 PM",10/15/21, 6:08 PM,641
baby_1,"10/15/21, 10:02 AM",10/15/21, 10:02 AM,102
baby_1,"10/14/21, 5:38 PM",10/14/21, 5:38 PM,715
baby_1,"10/14/21, 9:32 AM",10/14/21, 9:32 AM,93
baby_1,"10/13/21, 6:17 PM",10/13/21, 6:17 PM,666
baby_1,"10/13/21, 9:55 AM",10/13/21, 9:55 AM,75
baby_1,"10/12/21, 6:25 PM",10/12/21, 6:25 PM,670
baby_1,"10/12/21, 9:31 AM",10/12/21, 9:31 AM,145
baby_1,"10/11/21, 6:04 PM",10/11/21, 6:04 PM,665
baby_1,"10/11/21, 9:54 AM",10/11/21, 9:54 AM,125
baby_1,"10/10/21, 5:58 PM",10/10/21, 5:58 PM,662
baby_1,"10/10/21, 9:32 AM",10/10/21, 9:32 AM,83
baby_1,"10/9/21, 6:50 PM",10/9/21, 6:50 PM,639
baby_1,"10/9/21, 9:18 AM",10/9/21, 9:18 AM,106
baby_1,"10/8/21, 6:47 PM",10/8/21, 6:47 PM,573
baby_1,"10/8/21, 9:59 AM",10/8/21, 9:59 AM,134
baby_1,"10/7/21, 6:59 PM",10/7/21, 6:59 PM,625
baby_1,"10/7/21, 9:43 AM",10/7/21, 9:43 AM,122
baby_1,"10/6/21, 6:35 PM",10/6/21, 6:35 PM,660
baby_1,"10/6/21, 9:29 AM",10/6/21, 9:29 AM,131
baby_1,"10/5/21, 6:38 PM",10/5/21, 6:38 PM,636
baby_1,"10/5/21, 9:53 AM",10/5/21, 9:53 AM,86
baby_1,"10/4/21, 6:00 PM",10/4/21, 6:00 PM,675
baby_1,"10/4/21, 9:32 AM",10/4/21, 9:32 AM,126
baby_1,"10/3/21, 6:28 PM",10/3/21, 6:28 PM,676
baby_1,"10/3/21, 9:34 AM",10/3/21, 9:34 AM,78
baby_1,"10/2/21, 7:03 PM",10/2/21, 7:03 PM,571
baby_1,"10/2/21, 10:05 AM",10/2/21, 10:05 AM,90
baby_1,"10/1/21, 5:49 PM",10/1/21, 5:49 PM,735
baby_1,"10/1/21, 9:19 AM",10/1/21, 9:19 AM,61
baby_1,"9/30/21, 6:10 PM",9/30/21, 6:10 PM,665
baby_1,"9/30/21, 9:56 AM",9/30/21, 9:56 AM,110
baby_1,"9/29/21, 6:35 PM",9/29/21, 6:35 PM,654
baby_1,"9/29/21, 9:53 AM",9/29/21, 9:53 AM,100
baby_1,"9/28/21, 6:40 PM",9/28/21, 6:40 PM,647
baby_1,"9/28/21, 9:30 AM",9/28/21, 9:30 AM,94
baby_1,"9/27/21, 6:13 PM",9/27/21, 6:13 PM,672
baby_1,"9/27/21, 10:00 AM",9/27/21, 10:00 AM,104
baby_1,"9/26/21, 6:13 PM",9/26/21, 6:13 PM,637
baby_1,"9/26/21, 9:37 AM",9/26/21, 9:37 AM,83
baby_1,"9/25/21, 6:46 PM",9/25/21, 6:46 PM,591
baby_1,"9/25/21, 9:08 AM",9/25/21, 9:08 AM,86
baby_1,"9/24/21, 6:59 PM",9/24/21, 6:59 PM,608
baby_1,"9/24/21, 9:38 AM",9/24/21, 9:38 AM,76
baby_1,"9/23/21, 7:15 PM",9/23/21, 7:15 PM,600
baby_1,"9/23/21, 9:26 AM",9/23/21, 9:26 AM,139
baby_1,"9/22/21, 6:27 PM",9/22/21, 6:27 PM,633
baby_1,"9/22/21, 8:55 AM",9/22/21, 8:55 AM,137
baby_1,"9/21/21, 7:01 PM",9/21/21, 7:01 PM,572
baby_1,"9/21/21, 9:04 AM",9/21/21, 9:04 AM,151
baby_1,"9/20/21, 6:28 PM",9/20/21, 6:28 PM,572
baby_1,"9/20/21, 10:10 AM",9/20/21, 10:10 AM,157
baby_1,"9/19/21, 6:19 PM",9/19/21, 6:19 PM,686
baby_1,"9/19/21, 9:36 AM",9/19/21, 9:36 AM,94
baby_1,"9/18/21, 5:30 PM",9/18/21, 5:30 PM,637
baby_1,"9/18/21, 9:07 AM",9/18/21, 9:07 AM,90
baby_1,"9/17/21, 8:57 AM",9/17/21, 8:57 AM,100
baby_1,"9/16/21, 5:36 PM",9/16/21, 5:36 PM,631
baby_1,"9/16/21, 9:36 AM",9/16/21, 9:36 AM,132
baby_1,"9/15/21, 5:39 PM",9/15/21, 5:39 PM,681
baby_1,"9/15/21, 9:08 AM",9/15/21, 9:08 AM,82
baby_1,"9/14/21, 5:41 PM",9/14/21, 5:41 PM,664
baby_1,"9/14/21, 9:14 AM",9/14/21, 9:14 AM,142
baby_1,"9/13/21, 5:40 PM",9/13/21, 5:40 PM,694
baby_1,"9/13/21, 9:57 AM",9/13/21, 9:57 AM,132
baby_1,"9/12/21, 5:37 PM",9/12/21, 5:37 PM,728
baby_1,"9/12/21, 10:06 AM",9/12/21, 10:06 AM,126
baby_1,"9/11/21, 7:54 PM",9/11/21, 7:54 PM,597
baby_1,"9/11/21, 9:21 AM",9/11/21, 9:21 AM,140
baby_1,"9/10/21, 6:19 PM",9/10/21, 6:19 PM,902
baby_1,"9/10/21, 9:40 AM",9/10/21, 9:40 AM,88
baby_1,"9/9/21, 6:01 PM",9/9/21, 6:01 PM,672
baby_1,"9/9/21, 9:07 AM",9/9/21, 9:07 AM,127
baby_1,"9/8/21, 5:39 PM",9/8/21, 5:39 PM,637
baby_1,"9/8/21, 9:09 AM",9/8/21, 9:09 AM,137
baby_1,"9/7/21, 5:43 PM",9/7/21, 5:43 PM,626
baby_1,"9/7/21, 9:50 AM",9/7/21, 9:50 AM,117
baby_1,"9/6/21, 5:24 PM",9/6/21, 5:24 PM,701
baby_1,"9/6/21, 10:45 AM",9/6/21, 10:45 AM,39
baby_1,"9/5/21, 5:45 PM",9/5/21, 5:45 PM,680
baby_1,"9/5/21, 9:15 AM",9/5/21, 9:15 AM,94
baby_1,"9/4/21, 6:15 PM",9/4/21, 6:15 PM,899
baby_1,"9/4/21, 9:23 AM",9/4/21, 9:23 AM,84
baby_1,"9/3/21, 5:38 PM",9/3/21, 5:38 PM,945
baby_1,"9/3/21, 9:56 AM",9/3/21, 9:56 AM,105
baby_1,"9/2/21, 5:11 PM",9/2/21, 5:11 PM,740
baby_1,"9/2/21, 9:18 AM",9/2/21, 9:18 AM,143
baby_1,"9/1/21, 5:50 PM",9/1/21, 5:50 PM,665
baby_1,"9/1/21, 9:15 AM",9/1/21, 9:15 AM,128
baby_1,"8/31/21, 5:27 PM",8/31/21, 5:27 PM,683
baby_1,"8/31/21, 9:15 AM",8/31/21, 9:15 AM,136
baby_1,"8/30/21, 4:53 PM",8/30/21, 4:53 PM,727
baby_1,"8/30/21, 9:21 AM",8/30/21, 9:21 AM,71
baby_1,"8/29/21, 5:50 PM",8/29/21, 5:50 PM,667
baby_1,"8/29/21, 9:17 AM",8/29/21, 9:17 AM,87
baby_1,"8/28/21, 6:31 PM",8/28/21, 6:31 PM,648
baby_1,"8/28/21, 9:49 AM",8/28/21, 9:49 AM,90
baby_1,"8/27/21, 8:19 PM",8/27/21, 8:19 PM,591
baby_1,"8/27/21, 9:11 AM",8/27/21, 9:11 AM,89
baby_1,"8/26/21, 5:31 PM",8/26/21, 5:31 PM,709
baby_1,"8/26/21, 9:53 AM",8/26/21, 9:53 AM,93
baby_1,"8/25/21, 5:53 PM",8/25/21, 5:53 PM,665
baby_1,"8/25/21, 9:15 AM",8/25/21, 9:15 AM,120
baby_1,"8/24/21, 5:33 PM",8/24/21, 5:33 PM,664
baby_1,"8/24/21, 9:33 AM",8/24/21, 9:33 AM,99
baby_1,"8/23/21, 5:56 PM",8/23/21, 5:56 PM,650
baby_1,"8/23/21, 9:42 AM",8/23/21, 9:42 AM,118
baby_1,"8/22/21, 4:55 PM",8/22/21, 4:55 PM,763
baby_1,"8/22/21, 9:36 AM",8/22/21, 9:36 AM,53
baby_1,"8/21/21, 5:56 PM",8/21/21, 5:56 PM,685
baby_1,"8/21/21, 9:10 AM",8/21/21, 9:10 AM,102
baby_1,"8/20/21, 6:24 PM",8/20/21, 6:24 PM,650
baby_1,"8/20/21, 9:31 AM",8/20/21, 9:31 AM,120
baby_1,"8/19/21, 5:34 PM",8/19/21, 5:34 PM,677
baby_1,"8/19/21, 9:05 AM",8/19/21, 9:05 AM,142
baby_1,"8/18/21, 5:44 PM",8/18/21, 5:44 PM,654
baby_1,"8/18/21, 9:15 AM",8/18/21, 9:15 AM,152
baby_1,"8/17/21, 5:54 PM",8/17/21, 5:54 PM,640
baby_1,"8/17/21, 9:02 AM",8/17/21, 9:02 AM,113
baby_1,"8/16/21, 5:29 PM",8/16/21, 5:29 PM,671
baby_1,"8/16/21, 9:15 AM",8/16/21, 9:15 AM,176
baby_1,"8/15/21, 6:49 PM",8/15/21, 6:49 PM,594
baby_1,"8/15/21, 9:18 AM",8/15/21, 9:18 AM,82
baby_1,"8/14/21, 6:24 PM",8/14/21, 6:24 PM,675
baby_1,"8/14/21, 9:16 AM",8/14/21, 9:16 AM,83
baby_1,"8/13/21, 8:17 PM",8/13/21, 8:17 PM,573
baby_1,"8/13/21, 9:03 AM",8/13/21, 9:03 AM,151
baby_1,"8/12/21, 5:41 PM",8/12/21, 5:41 PM,648
baby_1,"8/12/21, 9:06 AM",8/12/21, 9:06 AM,129
baby_1,"8/11/21, 5:03 PM",8/11/21, 5:03 PM,662
baby_1,"8/11/21, 9:28 AM",8/11/21, 9:28 AM,59
baby_1,"8/10/21, 5:31 PM",8/10/21, 5:31 PM,939
baby_1,"8/10/21, 9:14 AM",8/10/21, 9:14 AM,135
baby_1,"8/9/21, 5:08 PM",8/9/21, 5:08 PM,677
baby_1,"8/9/21, 9:23 AM",8/9/21, 9:23 AM,150
baby_1,"8/8/21, 6:01 PM",8/8/21, 6:01 PM,621
baby_1,"8/8/21, 8:57 AM",8/8/21, 8:57 AM,91
baby_1,"8/7/21, 5:30 PM",8/7/21, 5:30 PM,925
baby_1,"8/7/21, 9:27 AM",8/7/21, 9:27 AM,77
baby_1,"8/6/21, 6:59 PM",8/6/21, 6:59 PM,583
baby_1,"8/6/21, 11:20 AM",8/6/21, 11:20 AM,121
baby_1,"8/5/21, 5:19 PM",8/5/21, 5:19 PM,691
baby_1,"8/5/21, 9:02 AM",8/5/21, 9:02 AM,120
baby_1,"8/4/21, 5:01 PM",8/4/21, 5:01 PM,643
baby_1,"8/4/21, 9:17 AM",8/4/21, 9:17 AM,156
baby_1,"8/3/21, 5:29 PM",8/3/21, 5:29 PM,708
baby_1,"8/3/21, 9:19 AM",8/3/21, 9:19 AM,146
baby_1,"8/2/21, 5:13 PM",8/2/21, 5:13 PM,711
baby_1,"8/2/21, 9:12 AM",8/2/21, 9:12 AM,145
baby_1,"8/1/21, 6:40 PM",8/1/21, 6:40 PM,621
baby_1,"8/1/21, 8:45 AM",8/1/21, 8:45 AM,131
baby_1,"7/31/21, 5:18 PM",7/31/21, 5:18 PM,690
baby_1,"7/31/21, 9:03 AM",7/31/21, 9:03 AM,126
baby_1,"7/30/21, 5:44 PM",7/30/21, 5:44 PM,679
baby_1,"7/30/21, 9:04 AM",7/30/21, 9:04 AM,117
baby_1,"7/29/21, 5:59 PM",7/29/21, 5:59 PM,668
baby_1,"7/29/21, 8:50 AM",7/29/21, 8:50 AM,95
baby_1,"7/28/21, 5:54 PM",7/28/21, 5:54 PM,682
baby_1,"7/27/21, 5:21 PM",7/27/21, 5:21 PM,956
baby_1,"7/27/21, 8:40 AM",7/27/21, 8:40 AM,100
baby_1,"7/26/21, 5:39 PM",7/26/21, 5:39 PM,682
baby_1,"7/26/21, 9:42 AM",7/26/21, 9:42 AM,97
baby_1,"7/25/21, 4:39 PM",7/25/21, 4:39 PM,840
baby_1,"7/25/21, 8:31 AM",7/25/21, 8:31 AM,120
baby_1,"7/24/21, 6:47 PM",7/24/21, 6:47 PM,624
baby_1,"7/24/21, 12:23 PM",7/24/21, 12:23 PM,24
baby_1,"7/24/21, 11:43 AM",7/24/21, 11:43 AM,16
baby_1,"7/24/21, 8:12 AM",7/24/21, 8:12 AM,59
baby_1,"7/23/21, 5:42 PM",7/23/21, 5:42 PM,702
baby_1,"7/23/21, 10:23 AM",7/23/21, 10:23 AM,79
baby_1,"7/22/21, 7:10 PM",7/22/21, 7:10 PM,613
baby_1,"7/22/21, 2:39 PM",7/22/21, 2:39 PM,44
baby_1,"7/22/21, 9:02 AM",7/22/21, 9:02 AM,50
baby_1,"7/21/21, 5:39 PM",7/21/21, 5:39 PM,682
baby_1,"7/20/21, 5:32 PM",7/20/21, 5:32 PM,700
baby_1,"7/20/21, 8:48 AM",7/20/21, 8:48 AM,121
baby_1,"7/19/21, 6:33 PM",7/19/21, 6:33 PM,654
baby_1,"7/19/21, 11:11 AM",7/19/21, 11:11 AM,43
baby_1,"7/18/21, 6:38 PM",7/18/21, 6:38 PM,623
baby_1,"7/18/21, 12:07 PM",7/18/21, 12:07 PM,29
baby_1,"7/18/21, 8:36 AM",7/18/21, 8:36 AM,44
baby_1,"7/17/21, 7:42 PM",7/17/21, 7:42 PM,518
baby_1,"7/17/21, 4:40 PM",7/17/21, 4:40 PM,32
baby_1,"7/17/21, 9:53 AM",7/17/21, 9:53 AM,50
baby_1,"7/16/21, 7:28 PM",7/16/21, 7:28 PM,552
baby_1,"7/16/21, 10:24 AM",7/16/21, 10:24 AM,83
baby_1,"7/15/21, 8:00 PM",7/15/21, 8:00 PM,570
baby_1,"7/15/21, 12:28 PM",7/15/21, 12:28 PM,37
baby_1,"7/14/21, 5:59 PM",7/14/21, 5:59 PM,629
baby_1,"7/14/21, 9:11 AM",7/14/21, 9:11 AM,141
baby_1,"7/13/21, 5:15 PM",7/13/21, 5:15 PM,645
baby_1,"7/13/21, 9:32 AM",7/13/21, 9:32 AM,112
baby_1,"7/12/21, 5:30 PM",7/12/21, 5:30 PM,637
baby_1,"7/12/21, 8:58 AM",7/12/21, 8:58 AM,148
baby_1,"7/11/21, 5:36 PM",7/11/21, 5:36 PM,691
baby_1,"7/11/21, 9:22 AM",7/11/21, 9:22 AM,106
baby_1,"7/10/21, 6:00 PM",7/10/21, 6:00 PM,682
baby_1,"7/10/21, 9:07 AM",7/10/21, 9:07 AM,111
baby_1,"7/9/21, 5:29 PM",7/9/21, 5:29 PM,638
baby_1,"7/9/21, 9:02 AM",7/9/21, 9:02 AM,90
baby_1,"7/8/21, 5:48 PM",7/8/21, 5:48 PM,625
baby_1,"7/8/21, 9:53 AM",7/8/21, 9:53 AM,104
baby_1,"7/7/21, 5:19 PM",7/7/21, 5:19 PM,731
baby_1,"7/7/21, 9:19 AM",7/7/21, 9:19 AM,128
baby_1,"7/6/21, 6:00 PM",7/6/21, 6:00 PM,671
baby_1,"7/6/21, 9:33 AM",7/6/21, 9:33 AM,120
baby_1,"7/5/21, 5:41 PM",7/5/21, 5:41 PM,649
baby_1,"7/5/21, 9:05 AM",7/5/21, 9:05 AM,103
baby_1,"7/4/21, 6:48 PM",7/4/21, 6:48 PM,587
baby_1,"7/4/21, 8:57 AM",7/4/21, 8:57 AM,95
baby_1,"7/3/21, 6:01 PM",7/3/21, 6:01 PM,641
baby_1,"7/3/21, 9:31 AM",7/3/21, 9:31 AM,103
baby_1,"7/2/21, 5:00 PM",7/2/21, 5:00 PM,700
baby_1,"7/2/21, 8:56 AM",7/2/21, 8:56 AM,95
baby_1,"7/1/21, 5:18 PM",7/1/21, 5:18 PM,683
baby_1,"7/1/21, 9:09 AM",7/1/21, 9:09 AM,78
baby_1,"6/30/21, 5:58 PM",6/30/21, 5:58 PM,660
baby_1,"6/30/21, 9:13 AM",6/30/21, 9:13 AM,106
baby_1,"6/29/21, 5:31 PM",6/29/21, 5:31 PM,675
baby_1,"6/29/21, 9:34 AM",6/29/21, 9:34 AM,86
baby_1,"6/28/21, 6:07 PM",6/28/21, 6:07 PM,675
baby_1,"6/28/21, 9:26 AM",6/28/21, 9:26 AM,141
baby_1,"6/27/21, 5:58 PM",6/27/21, 5:58 PM,684
baby_1,"6/27/21, 9:14 AM",6/27/21, 9:14 AM,106
baby_1,"6/26/21, 6:01 PM",6/26/21, 6:01 PM,659
baby_1,"6/26/21, 9:24 AM",6/26/21, 9:24 AM,104
baby_1,"6/25/21, 5:50 PM",6/25/21, 5:50 PM,679
baby_1,"6/25/21, 8:51 AM",6/25/21, 8:51 AM,136
baby_1,"6/24/21, 6:28 PM",6/24/21, 6:28 PM,578
baby_1,"6/24/21, 8:54 AM",6/24/21, 8:54 AM,148
baby_1,"6/23/21, 5:27 PM",6/23/21, 5:27 PM,663
baby_1,"6/23/21, 8:55 AM",6/23/21, 8:55 AM,124
baby_1,"6/22/21, 5:20 PM",6/22/21, 5:20 PM,640
baby_1,"6/22/21, 9:06 AM",6/22/21, 9:06 AM,143
baby_1,"6/21/21, 5:01 PM",6/21/21, 5:01 PM,734
baby_1,"6/21/21, 9:06 AM",6/21/21, 9:06 AM,87
baby_1,"6/20/21, 6:10 PM",6/20/21, 6:10 PM,649
baby_1,"6/20/21, 9:40 AM",6/20/21, 9:40 AM,130
baby_1,"6/19/21, 5:57 PM",6/19/21, 5:57 PM,633
baby_1,"6/19/21, 8:51 AM",6/19/21, 8:51 AM,119
baby_1,"6/18/21, 5:41 PM",6/18/21, 5:41 PM,634
baby_1,"6/18/21, 9:17 AM",6/18/21, 9:17 AM,87
baby_1,"6/17/21, 6:16 PM",6/17/21, 6:16 PM,642
baby_1,"6/17/21, 9:31 AM",6/17/21, 9:31 AM,122
baby_1,"6/16/21, 5:47 PM",6/16/21, 5:47 PM,627
